severity,issue,type,id,locale,field,title,detail
MEDIUM,DUPLICATE,PRODUCT,'7206887587923,fr,title,BU1 Light White NC,title identical to Czech default
MEDIUM,DUPLICATE,PRODUCT,'7206888144979,fr,title,Junior BU1 Light White,title identical to Czech default
MEDIUM,OUTDATED,PRODUCT,'7206888439891,fr,meta_description,BU1 trenýrky 22 zelené,Marked as outdated in Shopify
MEDIUM,OUTDATED,PRODUCT,'7206888833107,fr,meta_description,BU1 dres 22 zelený,Marked as outdated in Shopify
MEDIUM,OUTDATED,PRODUCT,'7206889095251,fr,meta_description,BU1 tréninkové tričko tmavě modré,Marked as outdated in Shopify
MEDIUM,OUTDATED,PRODUCT,'7206889422931,fr,meta_description,BU1 tréninkové tričko červené,Marked as outdated in Shopify
MEDIUM,OUTDATED,PRODUCT,'7206889685075,fr,meta_description,BU1 tréninkové tričko bílé,Marked as outdated in Shopify
MEDIUM,OUTDATED,PRODUCT,'7206889947219,fr,meta_description,BU1 sportovní mikina 22 neonově žlutá,Marked as outdated in Shopify
MEDIUM,OUTDATED,PRODUCT,'7206890209363,fr,meta_description,BU1 sportovní mikina 22 červená,Marked as outdated in Shopify
MEDIUM,OUTDATED,PRODUCT,'7206890602579,fr,meta_description,BU1 sportovní mikina 22 černá,Marked as outdated in Shopify
MEDIUM,OUTDATED,PRODUCT,'7206891094099,fr,meta_description,BU1 sportovní tepláky 22 černé,Marked as outdated in Shopify
MEDIUM,DUPLICATE,PRODUCT,'7206891421779,fr,title,Junior BU1 One Blue,title identical to Czech default
MEDIUM,OUTDATED,PRODUCT,'7206891421779,fr,body_html,Junior BU1 One Blue,Marked as outdated in Shopify
MEDIUM,OUTDATED,PRODUCT,'7206892404819,fr,meta_description,BU1 sportovní batoh černý,Marked as outdated in Shopify
MEDIUM,OUTDATED,PRODUCT,'7206893453395,fr,meta_description,BU1 trenýrky 20 neonově žluté,Marked as outdated in Shopify
MEDIUM,OUTDATED,PRODUCT,'7206894207059,fr,meta_description,BU1 dres 20 neonově žlutý,Marked as outdated in Shopify
MEDIUM,OUTDATED,PRODUCT,'7206897090643,fr,meta_description,BU1 22 míč velikost 5,Marked as outdated in Shopify
MEDIUM,DUPLICATE,PRODUCT,'7206897877075,fr,title,Junior BU1 Light Red,title identical to Czech default
MEDIUM,DUPLICATE,PRODUCT,'7206898499667,fr,title,BU1 Light Red NC,title identical to Czech default
MEDIUM,DUPLICATE,PRODUCT,'7206899417171,fr,title,BU1 Light Red Hyla,title identical to Czech default
MEDIUM,DUPLICATE,PRODUCT,'7206904299603,fr,title,Junior BU1 Light Neon Yellow,title identical to Czech default
MEDIUM,DUPLICATE,PRODUCT,'7206906331219,fr,title,Junior BU1 One Orange,title identical to Czech default
MEDIUM,DUPLICATE,PRODUCT,'7206907281491,fr,title,Junior BU1 One Fluo,title identical to Czech default
MEDIUM,DUPLICATE,PRODUCT,'7206908657747,fr,title,BU1 Light Neon Yellow NC,title identical to Czech default
MEDIUM,DUPLICATE,PRODUCT,'7206909542483,fr,title,BU1 Light Neon Yellow Hyla,title identical to Czech default
MEDIUM,DUPLICATE,PRODUCT,'7206910885971,fr,title,BU1 Light Blue NC,title identical to Czech default
MEDIUM,DUPLICATE,PRODUCT,'7206911901779,fr,title,BU1 Light Blue Hyla,title identical to Czech default
MEDIUM,DUPLICATE,PRODUCT,'7206912688211,fr,title,BU1 One Orange NC,title identical to Czech default
MEDIUM,DUPLICATE,PRODUCT,'7206913605715,fr,title,BU1 One Fluo NC,title identical to Czech default
MEDIUM,DUPLICATE,PRODUCT,'7206914326611,fr,title,BU1 One Orange Hyla,title identical to Czech default
MEDIUM,DUPLICATE,PRODUCT,'7206914687059,fr,title,BU1 One Fluo Hyla,title identical to Czech default
MEDIUM,OUTDATED,PRODUCT,'7206921240659,fr,meta_description,BU1 dres 20 černo-červený,Marked as outdated in Shopify
MEDIUM,DUPLICATE,PRODUCT,'7206924124243,fr,title,BU1 Neo White,title identical to Czech default
MEDIUM,OUTDATED,PRODUCT,'7206924124243,fr,body_html,BU1 Neo White,Marked as outdated in Shopify
MEDIUM,DUPLICATE,PRODUCT,'7206924812371,fr,title,Junior BU1 Neo White,title identical to Czech default
MEDIUM,OUTDATED,PRODUCT,'7206926123091,fr,meta_description,Kšiltovka BU1 Khaki,Marked as outdated in Shopify
MEDIUM,OUTDATED,PRODUCT,'7206926581843,fr,meta_description,BU1 vyztužené neoprenové legíny krátké,Marked as outdated in Shopify
MEDIUM,OUTDATED,PRODUCT,'7206927401043,fr,meta_description,BU1 vyztužené legíny krátké černé,Marked as outdated in Shopify
MEDIUM,OUTDATED,PRODUCT,'7206927958099,fr,meta_description,BU1 vyztužené legíny dlouhé khaki,Marked as outdated in Shopify
MEDIUM,DUPLICATE,PRODUCT,'7206929236051,fr,title,Junior BU1 FIT Pink,title identical to Czech default
MEDIUM,DUPLICATE,PRODUCT,'7206929956947,fr,title,BU1 FIT Pink NC,title identical to Czech default
MEDIUM,OUTDATED,PRODUCT,'7206929956947,fr,meta_description,BU1 FIT Pink NC,Marked as outdated in Shopify
MEDIUM,DUPLICATE,PRODUCT,'7206930546771,fr,title,Junior BU1 Signal Blue,title identical to Czech default
MEDIUM,DUPLICATE,PRODUCT,'7206931136595,fr,title,BU1 Signal Blue,title identical to Czech default
MEDIUM,OUTDATED,PRODUCT,'7206931136595,fr,meta_description,BU1 Signal Blue,Marked as outdated in Shopify
MEDIUM,OUTDATED,PRODUCT,'7206931529811,fr,meta_description,BU1 trenýrky 20 růžové,Marked as outdated in Shopify
MEDIUM,OUTDATED,PRODUCT,'7206932021331,fr,meta_description,BU1 trenýrky 20 červené,Marked as outdated in Shopify
MEDIUM,OUTDATED,PRODUCT,'7206932447315,fr,meta_description,BU1 trenýrky 20 modré,Marked as outdated in Shopify
MEDIUM,OUTDATED,PRODUCT,'7206933135443,fr,meta_description,BU1 dres 20 černý,Marked as outdated in Shopify
MEDIUM,OUTDATED,PRODUCT,'7206933889107,fr,meta_description,BU1 dres 20 žlutý,Marked as outdated in Shopify
MEDIUM,OUTDATED,PRODUCT,'7206934708307,fr,meta_description,BU1 dres 20 bílý,Marked as outdated in Shopify
MEDIUM,OUTDATED,PRODUCT,'7206935593043,fr,meta_description,BU1 dres 20 růžový,Marked as outdated in Shopify
MEDIUM,OUTDATED,PRODUCT,'7206936543315,fr,meta_description,BU1 dres 20 červený,Marked as outdated in Shopify
MEDIUM,OUTDATED,PRODUCT,'7206937329747,fr,meta_description,BU1 dres 20 modrý,Marked as outdated in Shopify
MEDIUM,OUTDATED,PRODUCT,'7206939459667,fr,meta_description,BU1 mikina šedá #BU1GLOVES,Marked as outdated in Shopify
MEDIUM,OUTDATED,PRODUCT,'7206940278867,fr,meta_description,BU1 mikina žlutá #BU1GLOVES,Marked as outdated in Shopify
MEDIUM,OUTDATED,PRODUCT,'7206940868691,fr,meta_description,BU1 tričko zelené/khaki,Marked as outdated in Shopify
MEDIUM,OUTDATED,PRODUCT,'7206941655123,fr,meta_description,BU1 tričko červené,Marked as outdated in Shopify
MEDIUM,DUPLICATE,PRODUCT,'7206942277715,fr,title,Junior BU1 Army 20,title identical to Czech default
MEDIUM,OUTDATED,PRODUCT,'7206943162451,fr,meta_description,BU1 zápasový míč velikost 4,Marked as outdated in Shopify
MEDIUM,OUTDATED,PRODUCT,'7206943850579,fr,body_html,BU1 zápasový míč velikost 5,Marked as outdated in Shopify
MEDIUM,OUTDATED,PRODUCT,'7206943850579,fr,meta_description,BU1 zápasový míč velikost 5,Marked as outdated in Shopify
MEDIUM,OUTDATED,PRODUCT,'7206944079955,fr,body_html,BU1 míč reflex bílý,Marked as outdated in Shopify
MEDIUM,DUPLICATE,PRODUCT,'7206944505939,fr,title,BU1 Army Hyla,title identical to Czech default
MEDIUM,OUTDATED,PRODUCT,'7206944505939,fr,meta_description,BU1 Army Hyla,Marked as outdated in Shopify
MEDIUM,OUTDATED,PRODUCT,'7206945062995,fr,handle,BU1 taška na rukavice,Marked as outdated in Shopify
MEDIUM,OUTDATED,PRODUCT,'7206945390675,fr,meta_description,BU1 sportovní batoh šedý,Marked as outdated in Shopify
MEDIUM,OUTDATED,PRODUCT,'7206945718355,fr,meta_description,BU1 taška velká,Marked as outdated in Shopify
MEDIUM,DUPLICATE,PRODUCT,'7206945849427,fr,title,BU1 FIT Violet Hyla,title identical to Czech default
